"investment_id","investor_id","startup_id","relation_type_raw","direction_status","confidence_score","source_file","notes"
"1","GridX","GlycoX","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e244","GridX","GlycoX","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"62","GridX","HIAMET","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"manual-gridx-hiamet","GridX","HIAMET","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Hiamet S.A.; mapped to existing startup_id HIAMET to avoid duplicate."
"e81","GridX","hiamet_s_a","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"4","GridX","Invitrall","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e245","GridX","Invitrall","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"46","GridX","Kresko RNATech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e82","GridX","kresko_rnatech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e263","GridX","levya","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e270","GridX","lipock","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e273","GridX","mavios","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"77","GridX","michroma","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e84","GridX","michroma","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"64","GridX","microgenesis","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e47","GridX","microgenesis","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"10","GridX","MicroIN","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists MicroIN. GRIDX portfolio describes microencapsulation technology for bioinput innovation."
"e246","GridX","MicroIN","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists MicroIN. GRIDX portfolio describes microencapsulation technology for bioinput innovation."
"5","GridX","Migma","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e247","GridX","Migma","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"0","GridX","Monte Caldera Technology","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e248","GridX","monte_caldera","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"69","GridX","MZP","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e83","GridX","MZP","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"32","GridX","Nano Jump Bio","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Nano Jump Bio. GRIDX portfolio describes Nano Jump Bio as enabling extraction of genetic material anywhere."
"e85","GridX","nano_jump","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"51","GridX","Nanogrow","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e86","GridX","nanogrow_biotech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"38","GridX","NanoInGreen","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e87","GridX","NanoInGreen","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e249","GridX","nanojump_bio","official_portfolio_investment","validated_investor_to_startup","0.96","https://www.gridexponential.com/portfolio","GridX official portfolio lists Nano Jump Bio. GRIDX portfolio describes Nano Jump Bio as enabling extraction of genetic material anywhere."
"e269","GridX","nanoprox","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"48","GridX","Nanotransfer","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e88","GridX","Nanotransfer","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"43","GridX","Nat4Bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e89","GridX","Nat4Bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"47","GridX","Naturannova","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e250","GridX","Naturannova","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e90","GridX","naturanova","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e264","GridX","neocell","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"50","GridX","New Organs","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e91","GridX","new_organs_biotech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"20","GridX","Nunatak Biotech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e251","GridX","Nunatak Biotech","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e92","GridX","ocular_bio_design","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"49","GridX","Onco Precision","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e252","GridX","Onco Precision","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e93","GridX","Onco Precision","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e94","GridX","plamic","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"6","GridX","Polymera","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e253","GridX","Polymera","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e265","GridX","pregen","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"12","GridX","Protiva","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e254","GridX","Protiva","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"55","GridX","Puna Bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e95","GridX","Puna Bio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"15","GridX","Qnity","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e255","GridX","Qnity","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"26","GridX","Qumir Nano","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e96","GridX","Qumir Nano","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"30","GridX","Radial","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e97","GridX","Radial","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e267","GridX","resistia","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"9","GridX","Scitherm","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e256","GridX","scitherm_therapeutics","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"14","GridX","Semion","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e257","GridX","Semion","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"35","GridX","SphereBio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e258","GridX","SphereBio","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e4","GridX","stamm","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"44","GridX","Sylvarum","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"e98","GridX","Sylvarum","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","GraphML edge direction is not assumed canonical | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
"37","GridX","Synthetic Ocular Restoration","portfolio_page_lead","validated_investor_to_startup","0.90","https://www.gridexponential.com/portfolio","CSV suggests investor to startup direction but must be validated against canonical entity types | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed. | GridX official portfolio page is used as public fund-level evidence for this mapped GridX relationship; keep in the specific-evidence queue until startup-level page/text is confirmed."
