"source_id","target_id","relation_type","source_file","extraction_method","confidence","notes"
"stamm","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","losa_group","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","other_small_investors","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","sosv","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","varana_capital","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","vx_fund","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stradot","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"sylvarum","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"synthetic_ocular_restoration","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"syocin_bio","blue_horizon","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"syocin_bio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"syocin_bio","thrive","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tech","the_yield_lab_latam","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tell","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"teramot","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tesabio_ai","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tintte","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tomorrow","bago","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tomorrow","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tomorrow","grupo_insud","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tomorrow","managro","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tomorrow","other_small_investors","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"tracestory","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"travelx","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"trebe_biotech","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ubique_bio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"unibaio","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"unibaio","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"untech","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"updairy","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"vexxel_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"viewmind","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"vmind","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"webee","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"werken_vac","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"werkenvac","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"wiagro","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"wisy","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"zavia_bio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"zev_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"zev_biotech","grupo_peruanos","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"zev_biotech","peruanos","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"zipnova","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"zoomagri","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
