"raw_edge_id","source_id","target_id","source_file","relation_type_raw","direction_status","investor_id_candidate","startup_id_candidate","confidence_score","notes"
"e33","feedvax","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","feedvax","0.9","GraphML edge direction is not assumed canonical"
"e30","feedvax","hatch","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","hatch","feedvax","0.9","GraphML edge direction is not assumed canonical"
"e77","food4you","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","food4you","0.9","GraphML edge direction is not assumed canonical"
"e78","fungi_life","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","fungi_life","0.9","GraphML edge direction is not assumed canonical"
"e242","fungilife","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","fungilife","0.9","GraphML edge direction is not assumed canonical"
"e79","future_biome","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","future_biome","0.9","GraphML edge direction is not assumed canonical"
"e138","gameet","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","gameet","0.9","GraphML edge direction is not assumed canonical"
"e226","gbm","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","gbm","0.9","GraphML edge direction is not assumed canonical"
"e243","geoprot","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","geoprot","0.9","GraphML edge direction is not assumed canonical"
"e80","gisens_biotech","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","gisens_biotech","0.9","GraphML edge direction is not assumed canonical"
"e244","glycox","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","glycox","0.9","GraphML edge direction is not assumed canonical"
"e187","heartbest","the_yield_lab_latam","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","the_yield_lab_latam","heartbest","0.9","GraphML edge direction is not assumed canonical"
"e81","hiamet_s_a","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","hiamet_s_a","0.9","GraphML edge direction is not assumed canonical"
"e120","huiro","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","huiro","0.9","GraphML edge direction is not assumed canonical"
"e167","imvalv","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","imvalv","0.9","GraphML edge direction is not assumed canonical"
"e153","inbioar","aceleradora_litoral","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","aceleradora_litoral","inbioar","0.9","GraphML edge direction is not assumed canonical"
"e154","infira","aceleradora_litoral","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","aceleradora_litoral","infira","0.9","GraphML edge direction is not assumed canonical"
"e194","ini","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","ini","0.9","GraphML edge direction is not assumed canonical"
"e143","inmet","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","inmet","0.9","GraphML edge direction is not assumed canonical"
"e245","invitrall","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","invitrall","0.9","GraphML edge direction is not assumed canonical"
"e119","kigui","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","kigui","0.9","GraphML edge direction is not assumed canonical"
"e115","kigui","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","kigui","0.9","GraphML edge direction is not assumed canonical"
"e116","kilimo","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","kilimo","0.9","GraphML edge direction is not assumed canonical"
"e176","kilimo","glocal","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","glocal","kilimo","0.9","GraphML edge direction is not assumed canonical"
"e192","kilimo","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","kilimo","0.9","GraphML edge direction is not assumed canonical"
"e82","kresko_rnatech","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","kresko_rnatech","0.9","GraphML edge direction is not assumed canonical"
"e213","lemon","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","lemon","0.9","GraphML edge direction is not assumed canonical"
"e263","levya","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","levya","0.9","GraphML edge direction is not assumed canonical"
"e134","libera","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","libera","0.9","GraphML edge direction is not assumed canonical"
"e168","limay_biosciences","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","limay_biosciences","0.9","GraphML edge direction is not assumed canonical"
"e128","limay_biosciences","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","limay_biosciences","0.9","GraphML edge direction is not assumed canonical"
"e270","lipock","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","lipock","0.9","GraphML edge direction is not assumed canonical"
"e203","logshare","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","logshare","0.9","GraphML edge direction is not assumed canonical"
"e145","m4life","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","m4life","0.9","GraphML edge direction is not assumed canonical"
"e273","mavios","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","mavios","0.9","GraphML edge direction is not assumed canonical"
"e222","mentatech","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","mentatech","0.9","GraphML edge direction is not assumed canonical"
"e133","mesenchyal_t","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","mesenchyal_t","0.9","GraphML edge direction is not assumed canonical"
"e84","michroma","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","michroma","0.9","GraphML edge direction is not assumed canonical"
"e40","michroma","indiebio","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","indiebio","michroma","0.9","GraphML edge direction is not assumed canonical"
"e41","michroma","kairetsu_angels","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kairetsu_angels","michroma","0.9","GraphML edge direction is not assumed canonical"
"e42","michroma","other_angels","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","other_angels","michroma","0.9","GraphML edge direction is not assumed canonical"
"e47","microgenesis","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","microgenesis","0.9","GraphML edge direction is not assumed canonical"
"e44","microgenesis","happiness","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","happiness","microgenesis","0.9","GraphML edge direction is not assumed canonical"
"e43","microgenesis","indiebio","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","indiebio","microgenesis","0.9","GraphML edge direction is not assumed canonical"
"e46","microgenesis","kwb","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kwb","microgenesis","0.9","GraphML edge direction is not assumed canonical"
"e45","microgenesis","sosv","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sosv","microgenesis","0.9","GraphML edge direction is not assumed canonical"
"e246","microin","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","microin","0.9","GraphML edge direction is not assumed canonical"
"e221","microterra","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","microterra","0.9","GraphML edge direction is not assumed canonical"
"e247","migma","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","migma","0.9","GraphML edge direction is not assumed canonical"
"e248","monte_caldera","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","monte_caldera","0.9","GraphML edge direction is not assumed canonical"
"e129","multiplai_health","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","multiplai_health","0.9","GraphML edge direction is not assumed canonical"
"e204","muta","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","muta","0.9","GraphML edge direction is not assumed canonical"
"e141","mycorium_biotech","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","mycorium_biotech","0.9","GraphML edge direction is not assumed canonical"
"e83","mzp","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","mzp","0.9","GraphML edge direction is not assumed canonical"
"e155","nairotech","aceleradora_litoral","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","aceleradora_litoral","nairotech","0.9","GraphML edge direction is not assumed canonical"
"e85","nano_jump","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nano_jump","0.9","GraphML edge direction is not assumed canonical"
"e86","nanogrow_biotech","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nanogrow_biotech","0.9","GraphML edge direction is not assumed canonical"
"e87","nanoingreen","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nanoingreen","0.9","GraphML edge direction is not assumed canonical"
"e249","nanojump_bio","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nanojump_bio","0.9","GraphML edge direction is not assumed canonical"
"e269","nanoprox","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nanoprox","0.9","GraphML edge direction is not assumed canonical"
"e88","nanotransfer","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nanotransfer","0.9","GraphML edge direction is not assumed canonical"
"e89","nat4bio","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nat4bio","0.9","GraphML edge direction is not assumed canonical"
"e113","nat4bio","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","nat4bio","0.9","GraphML edge direction is not assumed canonical"
"e250","naturannova","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","naturannova","0.9","GraphML edge direction is not assumed canonical"
"e90","naturanova","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","naturanova","0.9","GraphML edge direction is not assumed canonical"
"e264","neocell","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","neocell","0.9","GraphML edge direction is not assumed canonical"
"e91","new_organs_biotech","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","new_organs_biotech","0.9","GraphML edge direction is not assumed canonical"
"e118","nideport","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","nideport","0.9","GraphML edge direction is not assumed canonical"
"e150","notfossil","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","notfossil","0.9","GraphML edge direction is not assumed canonical"
"e212","novo_space","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","novo_space","0.9","GraphML edge direction is not assumed canonical"
"e201","nude","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","nude","0.9","GraphML edge direction is not assumed canonical"
"e251","nunatak_biotech","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","nunatak_biotech","0.9","GraphML edge direction is not assumed canonical"
"e92","ocular_bio_design","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","ocular_bio_design","0.9","GraphML edge direction is not assumed canonical"
"e53","onco_precision","creative_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","creative_ventures","onco_precision","0.9","GraphML edge direction is not assumed canonical"
"e52","onco_precision","fundacion_para_el_progreso_de_la_medicina","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","fundacion_para_el_progreso_de_la_medicina","onco_precision","0.9","GraphML edge direction is not assumed canonical"
"e51","onco_precision","genesis_consortium","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","genesis_consortium","onco_precision","0.9","GraphML edge direction is not assumed canonical"
"e93","onco_precision","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","onco_precision","0.9","GraphML edge direction is not assumed canonical"
"e50","onco_precision","indiebio","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","indiebio","onco_precision","0.9","GraphML edge direction is not assumed canonical"
"e127","oncoliq","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","oncoliq","0.9","GraphML edge direction is not assumed canonical"
"e252","oncoprecision","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","oncoprecision","0.9","GraphML edge direction is not assumed canonical"
"e223","oneinfinite","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","oneinfinite","0.9","GraphML edge direction is not assumed canonical"
"e169","pepton","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","pepton","0.9","GraphML edge direction is not assumed canonical"
"e170","phylumtech","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","phylumtech","0.9","GraphML edge direction is not assumed canonical"
"e137","pill_ar","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","pill_ar","0.9","GraphML edge direction is not assumed canonical"
"e94","plamic","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","plamic","0.9","GraphML edge direction is not assumed canonical"
"e124","poas_bioenergy","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","poas_bioenergy","0.9","GraphML edge direction is not assumed canonical"
"e253","polymera","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","polymera","0.9","GraphML edge direction is not assumed canonical"
"e265","pregen","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","pregen","0.9","GraphML edge direction is not assumed canonical"
"e254","protiva","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","protiva","0.9","GraphML edge direction is not assumed canonical"
"e95","puna_bio","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","puna_bio","0.9","GraphML edge direction is not assumed canonical"
"e56","puna_bio","indiebio","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","indiebio","puna_bio","0.9","GraphML edge direction is not assumed canonical"
"e57","puna_bio","sp_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sp_ventures","puna_bio","0.9","GraphML edge direction is not assumed canonical"
"e255","qnity","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","qnity","0.9","GraphML edge direction is not assumed canonical"
"e96","qumir_nano","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","qumir_nano","0.9","GraphML edge direction is not assumed canonical"
"e171","radbio","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","radbio","0.9","GraphML edge direction is not assumed canonical"
"e97","radial","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","radial","0.9","GraphML edge direction is not assumed canonical"
"e267","resistia","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","resistia","0.9","GraphML edge direction is not assumed canonical"
"e205","retrypay","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","retrypay","0.9","GraphML edge direction is not assumed canonical"
"e197","ruedata","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","ruedata","0.9","GraphML edge direction is not assumed canonical"
"e117","ruuts","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","ruuts","0.9","GraphML edge direction is not assumed canonical"
"e177","ruuts","glocal","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","glocal","ruuts","0.9","GraphML edge direction is not assumed canonical"
"e121","satellites_on_fire","antom","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","antom","satellites_on_fire","0.9","GraphML edge direction is not assumed canonical"
"e225","satellites_on_fire","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","satellites_on_fire","0.9","GraphML edge direction is not assumed canonical"
"e107","satellites_on_fire","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","satellites_on_fire","0.9","GraphML edge direction is not assumed canonical"
"e218","satellogic","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","satellogic","0.9","GraphML edge direction is not assumed canonical"
"e256","scitherm_therapeutics","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","scitherm_therapeutics","0.9","GraphML edge direction is not assumed canonical"
"e156","seedmatriz","aceleradora_litoral","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","aceleradora_litoral","seedmatriz","0.9","GraphML edge direction is not assumed canonical"
"e257","semion","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","semion","0.9","GraphML edge direction is not assumed canonical"
"e202","sensei","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","sensei","0.9","GraphML edge direction is not assumed canonical"
"e108","sensify","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","sensify","0.9","GraphML edge direction is not assumed canonical"
"e199","sensify","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","sensify","0.9","GraphML edge direction is not assumed canonical"
"e224","siloreal","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","siloreal","0.9","GraphML edge direction is not assumed canonical"
"e109","siloreal","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","siloreal","0.9","GraphML edge direction is not assumed canonical"
"e172","single_strand_biotech","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","single_strand_biotech","0.9","GraphML edge direction is not assumed canonical"
"e210","skyloom","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","skyloom","0.9","GraphML edge direction is not assumed canonical"
"e208","solfium","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","solfium","0.9","GraphML edge direction is not assumed canonical"
"e148","soygreen","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","soygreen","0.9","GraphML edge direction is not assumed canonical"
"e135","spectrum","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","spectrum","0.9","GraphML edge direction is not assumed canonical"
"e258","spherebio","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","spherebio","0.9","GraphML edge direction is not assumed canonical"
"e211","splight","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","splight","0.9","GraphML edge direction is not assumed canonical"
"e9","stamm","dragones","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","dragones","stamm","0.9","GraphML edge direction is not assumed canonical"
"e1","stamm","draper_associates","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_associates","stamm","0.9","GraphML edge direction is not assumed canonical"
"e3","stamm","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","stamm","0.9","GraphML edge direction is not assumed canonical"
"e6","stamm","flia_duhau","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","flia_duhau","stamm","0.9","GraphML edge direction is not assumed canonical"
"e4","stamm","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","stamm","0.9","GraphML edge direction is not assumed canonical"
"e0","stamm","indiebio","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","indiebio","stamm","0.9","GraphML edge direction is not assumed canonical"
"e8","stamm","losa_group","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","losa_group","stamm","0.9","GraphML edge direction is not assumed canonical"
"e5","stamm","other_small_investors","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","other_small_investors","stamm","0.9","GraphML edge direction is not assumed canonical"
"e2","stamm","sosv","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sosv","stamm","0.9","GraphML edge direction is not assumed canonical"
"e7","stamm","varana_capital","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","varana_capital","stamm","0.9","GraphML edge direction is not assumed canonical"
"e10","stamm","vx_fund","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","vx_fund","stamm","0.9","GraphML edge direction is not assumed canonical"
"e173","stradot","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","stradot","0.9","GraphML edge direction is not assumed canonical"
"e98","sylvarum","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","sylvarum","0.9","GraphML edge direction is not assumed canonical"
"e259","synthetic_ocular_restoration","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","synthetic_ocular_restoration","0.9","GraphML edge direction is not assumed canonical"
"e49","syocin_bio","blue_horizon","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","blue_horizon","syocin_bio","0.9","GraphML edge direction is not assumed canonical"
"e99","syocin_bio","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","syocin_bio","0.9","GraphML edge direction is not assumed canonical"
"e48","syocin_bio","thrive","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","thrive","syocin_bio","0.9","GraphML edge direction is not assumed canonical"
"e189","tech","the_yield_lab_latam","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","the_yield_lab_latam","tech","0.9","GraphML edge direction is not assumed canonical"
"e130","tell","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","tell","0.9","GraphML edge direction is not assumed canonical"
"e174","teramot","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","teramot","0.9","GraphML edge direction is not assumed canonical"
"e268","tesabio_ai","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","tesabio_ai","0.9","GraphML edge direction is not assumed canonical"
"e142","tintte","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","tintte","0.9","GraphML edge direction is not assumed canonical"
"e35","tomorrow","bago","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","bago","tomorrow","0.9","GraphML edge direction is not assumed canonical"
"e38","tomorrow","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","tomorrow","0.9","GraphML edge direction is not assumed canonical"
"e36","tomorrow","grupo_insud","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","grupo_insud","tomorrow","0.9","GraphML edge direction is not assumed canonical"
"e37","tomorrow","managro","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","managro","tomorrow","0.9","GraphML edge direction is not assumed canonical"
"e39","tomorrow","other_small_investors","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","other_small_investors","tomorrow","0.9","GraphML edge direction is not assumed canonical"
"e110","tracestory","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","tracestory","0.9","GraphML edge direction is not assumed canonical"
"e216","travelx","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","travelx","0.9","GraphML edge direction is not assumed canonical"
"e140","trebe_biotech","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","trebe_biotech","0.9","GraphML edge direction is not assumed canonical"
"e101","ubique_bio","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","ubique_bio","0.9","GraphML edge direction is not assumed canonical"
"e114","unibaio","inventure","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","inventure","unibaio","0.9","GraphML edge direction is not assumed canonical"
"e144","unibaio","sf500","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","sf500","unibaio","0.9","GraphML edge direction is not assumed canonical"
"e157","untech","aceleradora_litoral","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","aceleradora_litoral","untech","0.9","GraphML edge direction is not assumed canonical"
"e100","updairy","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","updairy","0.9","GraphML edge direction is not assumed canonical"
"e260","vexxel_biotech","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","vexxel_biotech","0.9","GraphML edge direction is not assumed canonical"
"e175","viewmind","cites","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","cites","viewmind","0.9","GraphML edge direction is not assumed canonical"
"e219","vmind","draper_cygnus","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","draper_cygnus","vmind","0.9","GraphML edge direction is not assumed canonical"
"e198","webee","kamay_ventures","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","kamay_ventures","webee","0.9","GraphML edge direction is not assumed canonical"
"e261","werken_vac","gridx","latam_coinvest_network_v3.graphml","investment_or_membership","validated_startup_to_investor_reverse","gridx","werken_vac","0.9","GraphML edge direction is not assumed canonical"
