investment_id,investor_id,startup_id,round_name,round_stage,announced_date,amount,currency,is_lead,confidence_score,source_id,notes
INFERRED_nanovetores_group_GridX_284,GridX,nanovetores_group,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nativas_the_yield_lab_latam_285,the_yield_lab_latam,nativas,pre-seed,pre-seed,,,,0,0.6,INFERRED_PATTERN,Inferred from Nature & Ecosystem Tech + pre-seed investor patterns
INFERRED_nchemi-br_The Ganesha Lab_286,The Ganesha Lab,nchemi-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nchemi-br_GridX_287,GridX,nchemi-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nemacontrol-biologicos-br_vesper_ventures_288,vesper_ventures,nemacontrol-biologicos-br,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_nemacontrol-biologicos-br_ecoa_capital_289,ecoa_capital,nemacontrol-biologicos-br,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_neomed-br_vesper_ventures_290,vesper_ventures,neomed-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_neomed-br_The Ganesha Lab_291,The Ganesha Lab,neomed-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_neurognos_vesper_ventures_292,vesper_ventures,neurognos,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_neurognos_The Ganesha Lab_293,The Ganesha Lab,neurognos,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_nocarbon_milk_The Ganesha Lab_294,The Ganesha Lab,nocarbon_milk,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_nocarbon_milk_GridX_295,GridX,nocarbon_milk,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_novagenic_affinity_vesper_ventures_296,vesper_ventures,novagenic_affinity,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_novagenic_affinity_The Ganesha Lab_297,The Ganesha Lab,novagenic_affinity,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_novalact_The Ganesha Lab_298,The Ganesha Lab,novalact,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_novalact_GridX_299,GridX,novalact,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_nutrissis-biotech-br_the_yield_lab_latam_300,the_yield_lab_latam,nutrissis-biotech-br,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + series-a investor patterns
INFERRED_nutrissis-biotech-br_newtopia_vc_301,newtopia_vc,nutrissis-biotech-br,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + series-a investor patterns
INFERRED_odd_industries_the_yield_lab_latam_302,the_yield_lab_latam,odd_industries,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Nature & Ecosystem Tech + seed investor patterns
INFERRED_odd_industries_GridX_303,GridX,odd_industries,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Nature & Ecosystem Tech + seed investor patterns
INFERRED_omica_vesper_ventures_304,vesper_ventures,omica,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_omica_The Ganesha Lab_305,The Ganesha Lab,omica,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_panarum_vesper_ventures_306,vesper_ventures,panarum,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_panarum_The Ganesha Lab_307,The Ganesha Lab,panarum,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_patagonia-biotechnology-cl_vesper_ventures_308,vesper_ventures,patagonia-biotechnology-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_patagonia-biotechnology-cl_The Ganesha Lab_309,The Ganesha Lab,patagonia-biotechnology-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_pathovet_vesper_ventures_310,vesper_ventures,pathovet,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_pathovet_The Ganesha Lab_311,The Ganesha Lab,pathovet,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_peptidus-biotech-br_vesper_ventures_312,vesper_ventures,peptidus-biotech-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_peptidus-biotech-br_The Ganesha Lab_313,The Ganesha Lab,peptidus-biotech-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_pharmalens-br_SF500_314,SF500,pharmalens-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomanufacturing & Platform Technologies + pre-seed investor patterns
INFERRED_pharmalens-br_sp_ventures_315,sp_ventures,pharmalens-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomanufacturing & Platform Technologies + pre-seed investor patterns
INFERRED_photio_The Ganesha Lab_316,The Ganesha Lab,photio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_photio_GridX_317,GridX,photio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_php_biotech_vesper_ventures_318,vesper_ventures,php_biotech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_php_biotech_The Ganesha Lab_319,The Ganesha Lab,php_biotech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_pickcells_vesper_ventures_320,vesper_ventures,pickcells,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_pickcells_The Ganesha Lab_321,The Ganesha Lab,pickcells,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_pixed_vesper_ventures_322,vesper_ventures,pixed,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_pixed_The Ganesha Lab_323,The Ganesha Lab,pixed,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_plantverd-mx_fondo_alerce_324,fondo_alerce,plantverd-mx,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + series-a investor patterns
INFERRED_plantverd-mx_sp_ventures_325,sp_ventures,plantverd-mx,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + series-a investor patterns
INFERRED_pow_foods_The Ganesha Lab_326,The Ganesha Lab,pow_foods,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_pow_foods_GridX_327,GridX,pow_foods,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_praxis-biotech-cl_vesper_ventures_328,vesper_ventures,praxis-biotech-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_praxis-biotech-cl_The Ganesha Lab_329,The Ganesha Lab,praxis-biotech-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_precision_ag_the_yield_lab_latam_330,the_yield_lab_latam,precision_ag,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_precision_ag_newtopia_vc_331,newtopia_vc,precision_ag,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_progal_The Ganesha Lab_332,The Ganesha Lab,progal,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_progal_GridX_333,GridX,progal,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_prosperia_domo_invest_334,domo_invest,prosperia,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_prosperia_primatec_335,primatec,prosperia,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_quantis-br_vesper_ventures_336,vesper_ventures,quantis-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_quantis-br_The Ganesha Lab_337,The Ganesha Lab,quantis-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_quipu-cr_the_yield_lab_latam_338,the_yield_lab_latam,quipu-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_quipu-cr_morningside_group_339,morningside_group,quipu-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_recombine-biotech-br_fondo_alerce_340,fondo_alerce,recombine-biotech-br,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + series-a investor patterns
INFERRED_recombine-biotech-br_sp_ventures_341,sp_ventures,recombine-biotech-br,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + series-a investor patterns
INFERRED_respiratorydx-co_melek_capital_342,melek_capital,respiratorydx-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_respiratorydx-co_atlantico_343,atlantico,respiratorydx-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_rizoflora_biotechnology_acq_by_stoller_vesper_ventures_344,vesper_ventures,rizoflora_biotechnology_acq_by_stoller,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + seed investor patterns
INFERRED_rizoflora_biotechnology_acq_by_stoller_the_yield_lab_latam_345,the_yield_lab_latam,rizoflora_biotechnology_acq_by_stoller,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + seed investor patterns
INFERRED_rnatech-ar_The Ganesha Lab_346,The Ganesha Lab,rnatech-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_rnatech-ar_GridX_347,GridX,rnatech-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_savefruit-mx_The Ganesha Lab_348,The Ganesha Lab,savefruit-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_savefruit-mx_GridX_349,GridX,savefruit-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_scintia-mx_ecoa_capital_350,ecoa_capital,scintia-mx,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + series-a investor patterns
INFERRED_scintia-mx_zentynel_351,zentynel,scintia-mx,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + series-a investor patterns
INFERRED_selectivity_vesper_ventures_352,vesper_ventures,selectivity,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_selectivity_The Ganesha Lab_353,The Ganesha Lab,selectivity,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_silicochem-ec_monashees_354,monashees,silicochem-ec,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_silicochem-ec_lightsmith_group_355,lightsmith_group,silicochem-ec,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_silohub_sp_ventures_356,sp_ventures,silohub,pre-seed,pre-seed,,,,0,0.6,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + pre-seed investor patterns
INFERRED_siquimia_vesper_ventures_357,vesper_ventures,siquimia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_siquimia_The Ganesha Lab_358,The Ganesha Lab,siquimia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_smatter_The Ganesha Lab_359,The Ganesha Lab,smatter,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_smatter_GridX_360,GridX,smatter,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_solena-mx_vesper_ventures_361,vesper_ventures,solena-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_solena-mx_The Ganesha Lab_362,The Ganesha Lab,solena-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_speratum_vesper_ventures_363,vesper_ventures,speratum,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_speratum_The Ganesha Lab_364,The Ganesha Lab,speratum,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_spora_biotech_The Ganesha Lab_365,The Ganesha Lab,spora_biotech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_spora_biotech_GridX_366,GridX,spora_biotech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_swebol-biotech-bo_monashees_367,monashees,swebol-biotech-bo,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_swebol-biotech-bo_lightsmith_group_368,lightsmith_group,swebol-biotech-bo,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_taugc-bioinformatics-br_vesper_ventures_369,vesper_ventures,taugc-bioinformatics-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_taugc-bioinformatics-br_The Ganesha Lab_370,The Ganesha Lab,taugc-bioinformatics-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_terragene-ar_vesper_ventures_371,vesper_ventures,terragene-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_terragene-ar_The Ganesha Lab_372,The Ganesha Lab,terragene-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_theravax_vesper_ventures_373,vesper_ventures,theravax,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_theravax_The Ganesha Lab_374,The Ganesha Lab,theravax,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_thermy_vesper_ventures_375,vesper_ventures,thermy,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_thermy_The Ganesha Lab_376,The Ganesha Lab,thermy,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_tierra-de-monte-mx_chileglobal_ventures_377,chileglobal_ventures,tierra-de-monte-mx,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + seed investor patterns
INFERRED_tierra-de-monte-mx_the_yield_lab_latam_378,the_yield_lab_latam,tierra-de-monte-mx,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + seed investor patterns
INFERRED_treevia-br_the_yield_lab_latam_379,the_yield_lab_latam,treevia-br,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Nature & Ecosystem Tech + seed investor patterns
INFERRED_treevia-br_GridX_380,GridX,treevia-br,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Nature & Ecosystem Tech + seed investor patterns
INFERRED_tuplaza_sp_ventures_381,sp_ventures,tuplaza,pre-seed,pre-seed,,,,0,0.6,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + pre-seed investor patterns
INFERRED_vaxinz_vesper_ventures_382,vesper_ventures,vaxinz,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_vaxinz_The Ganesha Lab_383,The Ganesha Lab,vaxinz,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_veloz_bio_The Ganesha Lab_384,The Ganesha Lab,veloz_bio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_veloz_bio_GridX_385,GridX,veloz_bio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_vetpix_vesper_ventures_386,vesper_ventures,vetpix,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_vetpix_The Ganesha Lab_387,The Ganesha Lab,vetpix,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_virtech_bio_vesper_ventures_388,vesper_ventures,virtech_bio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_virtech_bio_The Ganesha Lab_389,The Ganesha Lab,virtech_bio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_vitales-br_vesper_ventures_390,vesper_ventures,vitales-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_vitales-br_The Ganesha Lab_391,The Ganesha Lab,vitales-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_wayakit_The Ganesha Lab_392,The Ganesha Lab,wayakit,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_wayakit_GridX_393,GridX,wayakit,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_webio-ar_vesper_ventures_394,vesper_ventures,webio-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_webio-ar_The Ganesha Lab_395,The Ganesha Lab,webio-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_wseeds-co_the_yield_lab_latam_396,the_yield_lab_latam,wseeds-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_wseeds-co_morningside_group_397,morningside_group,wseeds-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_ymmunobio_The Ganesha Lab_398,The Ganesha Lab,ymmunobio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_ymmunobio_GridX_399,GridX,ymmunobio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
